cml_id;isSublink;nRecords;nNAs;timeOfFirstAvailValue;timeOfLastAvailValue;band;frequency;polarisation;site_0_lon;site_0_lat ;site_1_lon;site_1_lat;length;id1;id2;isPairingUnique;nRecords
29032_29231_2518;TRUE;313590;13;01.04.2021 16:19;05.11.2021 10:48;80;71250;vertical;14.051134;49.62695;14.068973;49.598946;3370;29032_29231;2518;TRUE;NA
29032_29231_2518;TRUE;313590;61;01.04.2021 16:19;05.11.2021 10:48;80;81250;vertical;14.051134;49.62695;14.068973;49.598946;3370;29032_29231;2518;TRUE;NA
29033_38088_3822;TRUE;426044;43200;NA;NA;11;11045;vertical;14.456049;49.69879;14.58075;49.526985;21140;29033_38088;3822;FALSE;NA
29033_38088_3822;TRUE;426044;43200;NA;NA;11;11535;vertical;14.456049;49.69879;14.58075;49.526985;21140;29033_38088;3822;FALSE;NA
29033_38088_3823;TRUE;426044;43200;NA;NA;11;11045;vertical;14.456049;49.69879;14.58075;49.526985;21140;29033_38088;3823;FALSE;NA
29033_38088_3823;TRUE;426044;43200;NA;NA;11;11535;vertical;14.456049;49.69879;14.58075;49.526985;21140;29033_38088;3823;FALSE;NA
29034_29233_2519;TRUE;313589;8;01.04.2021 16:20;05.11.2021 10:48;80;71750;vertical;14.170834;49.780556;14.182629;49.79065;1410;29034_29233;2519;TRUE;NA
29034_29233_2519;TRUE;313589;24;01.04.2021 16:20;05.11.2021 10:48;80;81750;vertical;14.170834;49.780556;14.182629;49.79065;1410;29034_29233;2519;TRUE;NA
29035_29244_2520;TRUE;313590;14;01.04.2021 16:19;05.11.2021 10:48;80;71500;vertical;14.250389;49.8015;14.21475;49.81422;2930;29035_29244;2520;TRUE;NA
29035_29244_2520;TRUE;313590;53;01.04.2021 16:19;05.11.2021 10:48;80;81500;vertical;14.250389;49.8015;14.21475;49.81422;2930;29035_29244;2520;TRUE;NA
29036_29037_2521;TRUE;426044;22;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.463944;49.649113;14.419084;49.660946;3490;29036_29037;2521;TRUE;NA
29036_29037_2521;TRUE;426044;24;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.463944;49.649113;14.419084;49.660946;3490;29036_29037;2521;TRUE;NA
29036_316085_3824;TRUE;426044;111;13.01.2021 14:05;05.11.2021 10:48;38;37432.5;vertical;14.425972;49.658745;14.419084;49.660946;550;29036_316085;3824;TRUE;NA
29036_316085_3824;TRUE;426044;30;13.01.2021 14:05;05.11.2021 10:48;38;38692.5;vertical;14.425972;49.658745;14.419084;49.660946;550;29036_316085;3824;TRUE;NA
29036_349546_3825;TRUE;426044;375;13.01.2021 14:05;05.11.2021 10:48;38;37835;vertical;14.424973;49.65951;14.419084;49.660946;450;29036_349546;3825;TRUE;NA
29036_349546_3825;TRUE;426044;28;13.01.2021 14:05;05.11.2021 10:48;38;39095;vertical;14.424973;49.65951;14.419084;49.660946;450;29036_349546;3825;TRUE;NA
29037_29247_2522;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.463944;49.649113;14.436277;49.653526;2050;29037_29247;2522;TRUE;NA
29037_29247_2522;TRUE;426044;11;01.04.2021 16:19;05.11.2021 10:48;80;81500;vertical;14.463944;49.649113;14.436277;49.653526;2050;29037_29247;2522;TRUE;NA
29038_29051_3826;TRUE;426044;43200;NA;NA;11;10877;vertical;14.197829;49.610508;14.323556;49.676445;11670;29038_29051;3826;TRUE;NA
29038_29051_3826;TRUE;426044;43200;NA;NA;11;11367;vertical;14.197829;49.610508;14.323556;49.676445;11670;29038_29051;3826;TRUE;NA
29038_29071_2523;TRUE;313591;103;01.04.2021 16:19;05.11.2021 10:49;80;71500;vertical;14.323556;49.676445;14.286469;49.708557;4460;29038_29071;2523;TRUE;NA
29038_29071_2523;TRUE;313591;934;01.04.2021 16:19;05.11.2021 10:49;80;81500;vertical;14.323556;49.676445;14.286469;49.708557;4460;29038_29071;2523;TRUE;NA
29038_29075_2524;TRUE;313590;102;01.04.2021 16:19;05.11.2021 10:48;80;71750;vertical;14.323556;49.676445;14.326056;49.63512;4610;29038_29075;2524;TRUE;NA
29038_29075_2524;TRUE;313590;153;01.04.2021 16:19;05.11.2021 10:48;80;81750;vertical;14.323556;49.676445;14.326056;49.63512;4610;29038_29075;2524;TRUE;NA
29038_29237_2525;TRUE;313589;98;01.04.2021 16:20;05.11.2021 10:48;80;72000;vertical;14.323556;49.676445;14.276667;49.692833;3840;29038_29237;2525;TRUE;NA
29038_29237_2525;TRUE;313589;151;01.04.2021 16:20;05.11.2021 10:48;80;82000;vertical;14.323556;49.676445;14.276667;49.692833;3840;29038_29237;2525;TRUE;NA
29042_29243_2526;TRUE;426044;1164;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;13.952333;49.55539;13.950723;49.536472;2110;29042_29243;2526;TRUE;NA
29042_29243_2526;TRUE;426044;1360;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;13.952333;49.55539;13.950723;49.536472;2110;29042_29243;2526;TRUE;NA
29042_29249_2527;TRUE;313589;12;01.04.2021 16:20;05.11.2021 10:48;80;71500;vertical;13.952333;49.55539;14.012362;49.57447;4830;29042_29249;2527;TRUE;NA
29042_29249_2527;TRUE;313589;583;01.04.2021 16:20;05.11.2021 10:48;80;81500;vertical;13.952333;49.55539;14.012362;49.57447;4830;29042_29249;2527;TRUE;NA
29043_32237_2528;TRUE;426044;5321;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.278833;49.513786;14.239917;49.540638;4110;29043_32237;2528;TRUE;NA
29043_32237_2528;TRUE;426044;5327;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.278833;49.513786;14.239917;49.540638;4110;29043_32237;2528;TRUE;NA
29044_29246_2529;TRUE;426044;290;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;13.881301;49.602863;13.840528;49.577526;4080;29044_29246;2529;TRUE;NA
29044_29246_2529;TRUE;426044;801;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;13.881301;49.602863;13.840528;49.577526;4080;29044_29246;2529;TRUE;NA
29044_350890_3827;TRUE;426044;354;13.01.2021 14:05;05.11.2021 10:48;23;22123.5;vertical;13.881301;49.602863;13.866167;49.60189;1100;29044_350890;3827;TRUE;NA
29044_350890_3827;TRUE;426044;580;13.01.2021 14:05;05.11.2021 10:48;23;23131.5;vertical;13.881301;49.602863;13.866167;49.60189;1100;29044_350890;3827;TRUE;NA
29046_29239_2530;TRUE;426044;5281;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;13.971461;49.782757;13.963611;49.795807;1560;29046_29239;2530;TRUE;NA
29046_29239_2530;TRUE;426044;5284;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;13.971461;49.782757;13.963611;49.795807;1560;29046_29239;2530;TRUE;NA
29047_29054_3828;FALSE;426044;43200;NA;NA;26;24787;vertical;14.012852;49.74784;13.963242;49.71737;4930;29047_29054;3828;TRUE;NA
29047_29054_3828;TRUE;426044;43200;NA;NA;26;25795;vertical;14.012852;49.74784;13.963242;49.71737;4930;29047_29054;3828;TRUE;NA
29048_29099_2192;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;80;71500;vertical;14.055741;49.67274;14.127853;49.714314;6960;29048_29099;2192;TRUE;NA
29048_29099_2192;TRUE;426044;10177;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.055741;49.67274;14.127853;49.714314;6960;29048_29099;2192;TRUE;NA
29048_29099_3830;TRUE;426044;43200;13.01.2021 14:05;19.01.2021 9:10;23;22442;vertical;14.055741;49.67274;14.127853;49.714314;6960;29048_29099;3830;TRUE;NA
29048_29099_3830;TRUE;426044;10171;13.01.2021 14:05;05.11.2021 10:48;23;23450;vertical;14.055741;49.67274;14.127853;49.714314;6960;29048_29099;3830;TRUE;NA
29049_32237_2531;TRUE;426045;5444;13.01.2021 14:05;05.11.2021 10:49;80;71500;vertical;14.17872;49.540787;14.239917;49.540638;4420;29049_32237;2531;TRUE;NA
29049_32237_2531;TRUE;426045;5323;13.01.2021 14:05;05.11.2021 10:49;80;81500;vertical;14.17872;49.540787;14.239917;49.540638;4420;29049_32237;2531;TRUE;NA
29051_29052_2532;TRUE;426044;5317;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.197829;49.610508;14.2468;49.63687;4590;29051_29052;2532;TRUE;NA
29051_29052_2532;TRUE;426044;5344;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.197829;49.610508;14.2468;49.63687;4590;29051_29052;2532;TRUE;NA
29052_29123_3831;TRUE;426044;73;13.01.2021 14:05;05.11.2021 10:48;38;37236.5;vertical;14.2468;49.63687;14.255967;49.642555;920;29052_29123;3831;TRUE;NA
29052_29123_3831;TRUE;426044;125;13.01.2021 14:05;05.11.2021 10:48;38;38496.5;vertical;14.2468;49.63687;14.255967;49.642555;920;29052_29123;3831;TRUE;NA
29053_29068_2533;TRUE;313590;593;01.04.2021 16:19;05.11.2021 10:48;80;71500;vertical;14.333468;49.77301;14.291445;49.786835;3390;29053_29068;2533;TRUE;NA
29053_29068_2533;TRUE;313590;380;01.04.2021 16:19;05.11.2021 10:48;80;81500;vertical;14.333468;49.77301;14.291445;49.786835;3390;29053_29068;2533;TRUE;NA
29053_29244_2534;TRUE;313589;5;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.250389;49.8015;14.291445;49.786835;3370;29053_29244;2534;TRUE;NA
29053_29244_2534;TRUE;313589;390;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.250389;49.8015;14.291445;49.786835;3370;29053_29244;2534;TRUE;NA
29054_29175_3832;TRUE;426044;32;13.01.2021 14:05;05.11.2021 10:48;26;25032;vertical;14.013028;49.697445;13.963242;49.71737;4220;29054_29175;3832;TRUE;NA
29054_29175_3832;TRUE;426044;20;13.01.2021 14:05;05.11.2021 10:48;26;26040;vertical;14.013028;49.697445;13.963242;49.71737;4220;29054_29175;3832;TRUE;NA
29054_29235_2535;TRUE;426044;5285;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;13.963242;49.71737;14.010083;49.751446;5080;29054_29235;2535;TRUE;NA
29054_29235_2535;TRUE;426044;5504;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;13.963242;49.71737;14.010083;49.751446;5080;29054_29235;2535;TRUE;NA
29054_29242_2536;TRUE;426044;5285;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;13.963242;49.71737;13.978972;49.705;1780;29054_29242;2536;TRUE;NA
29054_29242_2536;TRUE;426044;5276;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;13.963242;49.71737;13.978972;49.705;1780;29054_29242;2536;TRUE;NA
29057_29099_3833;TRUE;426044;43200;NA;NA;18;17975;vertical;14.055741;49.67274;14.07463;49.752926;9030;29057_29099;3833;TRUE;NA
29057_29099_3833;TRUE;426044;43200;NA;NA;18;18985;vertical;14.055741;49.67274;14.07463;49.752926;9030;29057_29099;3833;TRUE;NA
29058_29075_2537;TRUE;313590;154;01.04.2021 16:19;05.11.2021 10:48;80;71250;vertical;14.326056;49.63512;14.2675;49.61078;5020;29058_29075;2537;TRUE;NA
29058_29075_2537;TRUE;313590;162;01.04.2021 16:19;05.11.2021 10:48;80;81250;vertical;14.326056;49.63512;14.2675;49.61078;5020;29058_29075;2537;TRUE;NA
29059_29099_3834;TRUE;426044;43200;NA;NA;11;10933;vertical;14.313025;49.564148;14.055741;49.67274;22150;29059_29099;3834;TRUE;NA
29059_29099_3834;TRUE;426044;43200;NA;NA;11;11423;vertical;14.313025;49.564148;14.055741;49.67274;22150;29059_29099;3834;TRUE;NA
29060_38088_3835;TRUE;426044;43200;NA;NA;11;10933;vertical;14.382552;49.61654;14.58075;49.526985;17440;29060_38088;3835;TRUE;NA
29060_38088_3835;TRUE;426044;43200;NA;NA;11;11423;vertical;14.382552;49.61654;14.58075;49.526985;17440;29060_38088;3835;TRUE;NA
29061_29070_2538;TRUE;313589;93;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.276295;49.812096;14.323406;49.819237;3480;29061_29070;2538;TRUE;NA
29061_29070_2538;TRUE;313589;158;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.276295;49.812096;14.323406;49.819237;3480;29061_29070;2538;TRUE;NA
29064_29099_3836;TRUE;426044;43200;NA;NA;18;17975;vertical;14.055741;49.67274;14.148246;49.616814;9130;29064_29099;3836;TRUE;NA
29064_29099_3836;TRUE;426044;43200;NA;NA;18;18985;vertical;14.055741;49.67274;14.148246;49.616814;9130;29064_29099;3836;TRUE;NA
29065_29099_2539;TRUE;426044;654;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.055741;49.67274;14.156411;49.660954;7370;29065_29099;2539;TRUE;NA
29065_29099_2539;TRUE;426044;666;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.055741;49.67274;14.156411;49.660954;7370;29065_29099;2539;TRUE;NA
29067_29249_2193;TRUE;426045;597;13.01.2021 14:05;05.11.2021 10:49;80;71250;vertical;13.970745;49.61431;14.012362;49.57447;5360;29067_29249;2193;TRUE;NA
29067_29249_2193;TRUE;426045;597;13.01.2021 14:05;05.11.2021 10:49;80;81250;vertical;13.970745;49.61431;14.012362;49.57447;5360;29067_29249;2193;TRUE;NA
29067_29249_3837;TRUE;426045;596;13.01.2021 14:05;05.11.2021 10:49;23;22554;vertical;13.970745;49.61431;14.012362;49.57447;5360;29067_29249;3837;TRUE;NA
29067_29249_3837;TRUE;426045;594;13.01.2021 14:05;05.11.2021 10:49;23;23562;vertical;13.970745;49.61431;14.012362;49.57447;5360;29067_29249;3837;TRUE;NA
29099_29232_2540;TRUE;313590;5;01.04.2021 16:19;05.11.2021 10:48;80;71250;vertical;14.055741;49.67274;14.069778;49.684166;1630;29099_29232;2540;TRUE;NA
29099_29232_2540;TRUE;313590;23;01.04.2021 16:19;05.11.2021 10:48;80;81250;vertical;14.055741;49.67274;14.069778;49.684166;1630;29099_29232;2540;TRUE;NA
29099_29236_3838;TRUE;426044;43200;NA;NA;11;11045;vertical;14.130861;49.585278;14.055741;49.67274;11150;29099_29236;3838;TRUE;NA
29099_29236_3838;TRUE;426044;43200;NA;NA;11;11535;vertical;14.130861;49.585278;14.055741;49.67274;11150;29099_29236;3838;TRUE;NA
29099_29241_3839;TRUE;426045;43200;NA;NA;18;18085;vertical;14.055741;49.67274;14.160778;49.592472;11720;29099_29241;3839;TRUE;NA
29099_29241_3839;TRUE;426045;43200;NA;NA;18;19095;vertical;14.055741;49.67274;14.160778;49.592472;11720;29099_29241;3839;TRUE;NA
29099_29251_3840;TRUE;426044;43200;NA;NA;18;18140;vertical;14.055741;49.67274;14.34325;49.744667;22200;29099_29251;3840;TRUE;NA
29099_29251_3840;TRUE;426044;43200;NA;NA;18;19150;vertical;14.055741;49.67274;14.34325;49.744667;22200;29099_29251;3840;TRUE;NA
29099_335694_3841;TRUE;8346;43200;13.01.2021 14:05;19.01.2021 9:10;23;22158.5;vertical;14.055741;49.67274;14.097688;49.712246;5340;29099_335694;3841;TRUE;NA
29099_335694_3841;TRUE;8346;43200;13.01.2021 14:05;19.01.2021 9:10;23;23166.5;vertical;14.055741;49.67274;14.097688;49.712246;5340;29099_335694;3841;TRUE;NA
29233_344632_2541;TRUE;313589;8;01.04.2021 16:20;05.11.2021 10:48;80;71250;vertical;14.170834;49.780556;14.193294;49.795357;2310;29233_344632;2541;TRUE;NA
29233_344632_2541;TRUE;313589;24;01.04.2021 16:20;05.11.2021 10:48;80;81250;vertical;14.170834;49.780556;14.193294;49.795357;2310;29233_344632;2541;TRUE;NA
29233_345677_3842;TRUE;426044;23;13.01.2021 14:05;05.11.2021 10:48;23;22095.5;vertical;14.170834;49.780556;14.164849;49.778725;480;29233_345677;3842;TRUE;NA
29233_345677_3842;TRUE;426044;14;13.01.2021 14:05;05.11.2021 10:48;23;23103.5;vertical;14.170834;49.780556;14.164849;49.778725;480;29233_345677;3842;TRUE;NA
29245_38088_3843;TRUE;426044;1425;13.01.2021 14:05;05.11.2021 10:48;13;12821;vertical;14.396973;49.71958;14.58075;49.526985;25210;29245_38088;3843;TRUE;NA
29245_38088_3843;TRUE;426044;16;13.01.2021 14:05;05.11.2021 10:48;13;13087;vertical;14.396973;49.71958;14.58075;49.526985;25210;29245_38088;3843;TRUE;NA
29250_38088_3844;TRUE;426044;43200;NA;NA;18;18250;vertical;14.58075;49.526985;14.400528;49.586666;14620;29250_38088;3844;TRUE;NA
29250_38088_3844;TRUE;426044;43200;NA;NA;18;19260;vertical;14.58075;49.526985;14.400528;49.586666;14620;29250_38088;3844;TRUE;NA
304085_330254_2542;TRUE;426045;3;13.01.2021 14:05;05.11.2021 10:49;80;73875;vertical;14.318549;50.05554;14.315348;50.055;240;304085_330254;2542;TRUE;NA
304085_330254_2542;TRUE;426045;4;13.01.2021 14:05;05.11.2021 10:49;80;83875;vertical;14.318549;50.05554;14.315348;50.055;240;304085_330254;2542;TRUE;NA
306803_350269_3845;TRUE;426044;183;13.01.2021 14:05;05.11.2021 10:48;10;10350;vertical;14.203262;49.058094;14.194142;49.05244;920;306803_350269;3845;TRUE;NA
306803_350269_3845;TRUE;426044;397;13.01.2021 14:05;05.11.2021 10:48;10;10538;vertical;14.203262;49.058094;14.194142;49.05244;920;306803_350269;3845;TRUE;NA
31000_31040_2543;TRUE;426044;5273;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.234022;48.640076;14.238836;48.60458;3970;31000_31040;2543;TRUE;NA
31000_31040_2543;TRUE;426044;7116;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.234022;48.640076;14.238836;48.60458;3970;31000_31040;2543;TRUE;NA
31001_31094_3846;TRUE;426044;50;13.01.2021 14:05;05.11.2021 10:48;38;37751;vertical;14.319341;48.819458;14.327361;48.822193;660;31001_31094;3846;TRUE;NA
31001_31094_3846;TRUE;426044;33;13.01.2021 14:05;05.11.2021 10:48;38;39011;vertical;14.319341;48.819458;14.327361;48.822193;660;31001_31094;3846;TRUE;NA
31001_31133_2544;TRUE;426044;5277;13.01.2021 14:05;05.11.2021 10:48;80;72000;vertical;14.337334;48.835415;14.327361;48.822193;1640;31001_31133;2544;TRUE;NA
31001_31133_2544;TRUE;426044;5296;13.01.2021 14:05;05.11.2021 10:48;80;82000;vertical;14.337334;48.835415;14.327361;48.822193;1640;31001_31133;2544;TRUE;NA
31003_31109_3847;TRUE;426044;18;13.01.2021 14:05;05.11.2021 10:48;26;25105.5;vertical;14.321548;48.810566;14.31494;48.81547;730;31003_31109;3847;TRUE;NA
31003_31109_3847;TRUE;426044;21;13.01.2021 14:05;05.11.2021 10:48;26;26113.5;vertical;14.321548;48.810566;14.31494;48.81547;730;31003_31109;3847;TRUE;NA
31003_350406_3848;TRUE;426044;9;13.01.2021 14:05;05.11.2021 10:48;38;37793;vertical;14.31494;48.81547;14.316195;48.816357;120;31003_350406;3848;TRUE;NA
31003_350406_3848;TRUE;426044;15;13.01.2021 14:05;05.11.2021 10:48;38;39053;vertical;14.31494;48.81547;14.316195;48.816357;120;31003_350406;3848;TRUE;NA
31004_31006_2545;TRUE;426044;5323;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.314336;48.81078;14.31375;48.80842;270;31004_31006;2545;TRUE;NA
31004_31006_2545;TRUE;426044;5321;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.314336;48.81078;14.31375;48.80842;270;31004_31006;2545;TRUE;NA
31004_31133_2546;TRUE;426044;5276;13.01.2021 14:05;05.11.2021 10:48;80;72500;vertical;14.337334;48.835415;14.31375;48.80842;3470;31004_31133;2546;TRUE;NA
31004_31133_2546;TRUE;426044;5321;13.01.2021 14:05;05.11.2021 10:48;80;82500;vertical;14.337334;48.835415;14.31375;48.80842;3470;31004_31133;2546;TRUE;NA
31005_31133_2547;TRUE;426044;5274;13.01.2021 14:05;05.11.2021 10:48;80;72250;vertical;14.337334;48.835415;14.316972;48.810333;3170;31005_31133;2547;TRUE;NA
31005_31133_2547;TRUE;426044;5315;13.01.2021 14:05;05.11.2021 10:48;80;82250;vertical;14.337334;48.835415;14.316972;48.810333;3170;31005_31133;2547;TRUE;NA
31008_31098_2548;TRUE;426044;5283;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.281278;48.86725;14.297528;48.912853;5220;31008_31098;2548;TRUE;NA
31008_31098_2548;TRUE;426044;5352;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.281278;48.86725;14.297528;48.912853;5220;31008_31098;2548;TRUE;NA
31008_31151_2549;TRUE;426044;5352;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.228609;48.916557;14.297528;48.912853;5060;31008_31151;2549;TRUE;NA
31008_31151_2549;TRUE;426044;5346;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.228609;48.916557;14.297528;48.912853;5060;31008_31151;2549;TRUE;NA
31008_343030_2550;TRUE;426044;5340;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.324025;48.892494;14.297528;48.912853;2980;31008_343030;2550;TRUE;NA
31008_343030_2550;TRUE;426044;5341;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.324025;48.892494;14.297528;48.912853;2980;31008_343030;2550;TRUE;NA
31009_31181_3849;TRUE;426044;21;13.01.2021 14:05;05.11.2021 10:48;10;10350;vertical;13.956745;48.784946;13.958861;48.783527;220;31009_31181;3849;TRUE;NA
31009_31181_3849;TRUE;426044;23;13.01.2021 14:05;05.11.2021 10:48;10;10518;vertical;13.956745;48.784946;13.958861;48.783527;220;31009_31181;3849;TRUE;NA
31009_31204_2194;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.031777;48.766693;13.956745;48.784946;5870;31009_31204;2194;TRUE;NA
31009_31204_2194;TRUE;426044;28;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.031777;48.766693;13.956745;48.784946;5870;31009_31204;2194;TRUE;NA
31009_31204_3850;TRUE;426044;33;13.01.2021 14:05;05.11.2021 10:48;23;22470;vertical;13.956745;48.784946;14.031777;48.766693;5870;31009_31204;3850;TRUE;NA
31009_31204_3850;TRUE;426044;12;13.01.2021 14:05;05.11.2021 10:48;23;23478;vertical;13.956745;48.784946;14.031777;48.766693;5870;31009_31204;3850;TRUE;NA
31010_31039_2551;TRUE;426044;5909;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.177555;48.65725;14.174753;48.621735;3960;31010_31039;2551;TRUE;NA
31010_31039_2551;TRUE;426044;5901;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.177555;48.65725;14.174753;48.621735;3960;31010_31039;2551;TRUE;NA
31010_31085_2552;TRUE;426044;5277;13.01.2021 14:05;05.11.2021 10:48;80;71250;vertical;14.199008;48.65447;14.174753;48.621735;4060;31010_31085;2552;TRUE;NA
31010_31085_2552;TRUE;426044;5360;13.01.2021 14:05;05.11.2021 10:48;80;81250;vertical;14.199008;48.65447;14.174753;48.621735;4060;31010_31085;2552;TRUE;NA
31011_31201_2553;TRUE;426044;5334;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.321944;48.808445;14.309389;48.800304;1290;31011_31201;2553;TRUE;NA
31011_31201_2553;TRUE;426044;5338;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.321944;48.808445;14.309389;48.800304;1290;31011_31201;2553;TRUE;NA
31014_37099_3851;TRUE;426045;45;13.01.2021 14:05;05.11.2021 10:49;18;18112.5;vertical;14.319006;48.930473;14.476075;48.966667;12170;31014_37099;3851;TRUE;NA
31014_37099_3851;TRUE;426045;11;13.01.2021 14:05;05.11.2021 10:49;18;19122.5;vertical;14.319006;48.930473;14.476075;48.966667;12170;31014_37099;3851;TRUE;NA
31034_31035_2554;TRUE;426044;5371;13.01.2021 14:05;05.11.2021 10:48;80;71750;vertical;14.464051;48.83081;14.417222;48.85158;4140;31034_31035;2554;TRUE;NA
31034_31035_2554;TRUE;426044;6074;13.01.2021 14:05;05.11.2021 10:48;80;81750;vertical;14.464051;48.83081;14.417222;48.85158;4140;31034_31035;2554;TRUE;NA
31034_31210_2555;TRUE;426044;5375;13.01.2021 14:05;05.11.2021 10:48;80;71500;vertical;14.464051;48.83081;14.420555;48.811306;3860;31034_31210;2555;TRUE;NA
31034_31210_2555;TRUE;426044;5993;13.01.2021 14:05;05.11.2021 10:48;80;81500;vertical;14.464051;48.83081;14.420555;48.811306;3860;31034_31210;2555;TRUE;NA
31034_347663_3852;TRUE;426044;20;13.01.2021 14:05;05.11.2021 10:48;38;37243.5;vertical;14.464051;48.83081;14.461768;48.82986;200;31034_347663;3852;TRUE;NA
